level_0,index,标题,标题链接,缩略图,right-info,right-info1,lng,lat
665,732,三龙垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24192.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVHOzM7ASas5upqWCe1oLfbcy.jpg!thum,上海市宝山区顾村镇谭阳村肖家宅，潘泾路999号,80-120元/天,121.39583664550463,31.38538067932227
666,733,陆氏垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24191.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVUFT9WZt5AH2mX-EYGjIqbf6.jpg!thum,拱级东路以南300米盐大路以东300米,300元/8小时,104.279811095809,30.56546158998754
667,734,黄楼野塘,https://www.haodiaoyu.com/diaochang/shanghai/24190.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVVr9-alWOU0wNeY6vRG4Jk8B.jpg!thum,路东边的塘,免费,116.19914951096499,40.67280462756989
668,735,鱼悦垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24189.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVG6u5mNp3cJeEgRBaoT1LSkW.jpg!thum,上海市嘉定区徐行镇前曹公路高家塘桥东北,100元/天,121.31917776853854,31.465663206792826
670,737,高石路鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24187.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVhwUar5CR1J8OteVNGBHS0-F.jpg!thum,上海嘉定区，华亭镇高石公路1988号,200/天,121.26703919777287,31.468796300244318
671,738,润泉钓场,https://www.haodiaoyu.com/diaochang/shanghai/24186.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV5nemRO20Ly6BpSq4AEU79d1.jpg!thum,罗店镇溪宇路300号,150元/天,121.33805374633829,31.415062039532515
672,739,杨树浦港,https://www.haodiaoyu.com/diaochang/shanghai/24185.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVavUxN3g7eo4kEuQmLsWyMl1.jpg!thum,兰州路靠近大众交通特约服务站旁野河,免费,121.77819194175495,31.155005836214343
673,740,姜太公钓鱼天塘,https://www.haodiaoyu.com/diaochang/shanghai/24184.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV7JqAbyR3OHPC0v8iS2eaYTx.jpg!thum,宝山区顾村镇肖家宅潘泾路888号,60-100元/天,121.39583664550463,31.38538067932227
677,744,淘浜桥,https://www.haodiaoyu.com/diaochang/shanghai/24179.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVhmkqKTzsAvnZtRlf7gEIV58.jpg!thum,张墅村路年吉路这里,免费,116.46759481770034,39.8960797715393
678,745,白埝河鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24178.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVUKsRr6JSMgLvz7Ql4qnx9Pb.jpg!thum,宝山区罗店镇联合村联杨路联合三路白埝16号,免费,121.33147045062874,31.40835150386726
679,746,龙哥鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24176.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV6AWJ73rjSl9-gM8astuFy5L.jpg!thum,上海市宝山区罗南镇北金村祁家宅60号,150元/天,121.3512915617064,31.36584912389556
680,749,鑫一品垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24174.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV0VMuetwR7fgW46LAyqpbHQG.jpg!thum,上海市浦东新区泥城镇黄沙港桥,100元/天,121.82296321888059,30.909945868344092
681,750,滴水湖垂钓区,https://www.haodiaoyu.com/diaochang/shanghai/24173.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVMP7wum1yTE3FJN4iUpVr-aL.jpg!thum,上海市浦东新区临港滴水湖垂钓区,100元/天,121.95625900062308,30.91210385343061
683,752,金硕鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24170.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVNHhMF7-zmOrqEeyLixRXGkK.jpg!thum,上海市宝山区Y388(金米路),10-100元/天,121.4965630135246,31.41027947347614
684,753,川洋河支流,https://www.haodiaoyu.com/diaochang/shanghai/24169.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVEDi6ahO248r-WFALYndZkmK.jpg!thum,上海市浦东新区高科中路162号,免费,121.59558718243372,31.195780402025026
685,754,横塘垂钓,https://www.haodiaoyu.com/diaochang/shanghai/24168.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVMu5N8mpKDJ79Wb2Yys1h3XQ.jpg!thum,上海市嘉定区横塘路,15元/斤,121.23739343790892,31.47386874038105
686,755,小徐渔场,https://www.haodiaoyu.com/diaochang/shanghai/24167.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVQ9BW8urzXlmLOyGqENokJPF.jpg!thum,上海宝山顾村地铁七号线潘广路站附近,50元/天,121.36294330281522,31.369913901601034
687,756,三八河,https://www.haodiaoyu.com/diaochang/shanghai/24166.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVWSd87OKDgsIRh-BFJUpxqCE.jpg!thum,罗山路三八河,免费,117.27681519059269,38.868899815826005
688,757,临海农庄,https://www.haodiaoyu.com/diaochang/shanghai/24165.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVBqWbFcV3QumSY4oxO0Z1RT-.jpg!thum,上海浦东棉场丰产504,10-30元/斤,121.85904931901358,30.980436958476282
689,758,鲁迅公园,https://www.haodiaoyu.com/diaochang/shanghai/24164.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVK31viw2I4ReMAofZ7LNxCH5.jpg!thum,虹口区甜爱路280号(虹口足球场旁),100-200元/天,121.48776402122381,31.278234905459705
690,759,世纪公园野塘,https://www.haodiaoyu.com/diaochang/shanghai/24163.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVwu1osi5x6EMCYbl2PKdHAf7.jpg!thum,浦东新区2号线世纪公园站西300米,免费,121.55897898713835,31.22204584685968
692,761,临港先行区垂钓基地,https://www.haodiaoyu.com/diaochang/shanghai/24161.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVu8yDOUgI-FXxhcejWd7Ala5.jpg!thum,"上海市浦东书院镇两港大道,临港大道交界口",12-20元/天,121.91484467951025,30.931696718755962
693,762,三哥钓鱼场,https://www.haodiaoyu.com/diaochang/shanghai/24160.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV7bRrlQEwYUF1TsNoh9cKJzi.jpg!thum,上海浦东新区周浦镇棋杆村17组,100元/天,121.66540600192464,31.165884680681227
695,764,柴塘泾垂钓乐园,https://www.haodiaoyu.com/diaochang/shanghai/24158.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iV7uroLDwtCQzUGIjnXS59id3.jpg!thum,上海市嘉定区徐行镇新建一路1568,150元/天,121.28828468272819,31.423130965462516
696,765,老杨鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24157.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVUe9jdOZKMsRI52VBDCrctQ4.jpg!thum,北京市嘉定区徐行镇宝嘉公路东风路公交站,150元/天,116.64845048636312,39.6648176456216
697,766,顾村公园,https://www.haodiaoyu.com/diaochang/shanghai/24156.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVD6f1l9B7yw4PkMn5GJNgWTc.jpg!thum,上海市宝山区塘祁路1131号,15元/斤,121.39012868383655,31.33384841311339
698,767,六灶港,https://www.haodiaoyu.com/diaochang/shanghai/24154.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVQ3vCm2EGOksrgPHeNDV-7LF.jpg!thum,六灶社区其成村委向南30米,免费,121.69110005476543,31.128626703909024
699,768,嘉旺徐记休闲垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24153.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVYWw42GBhxt-gSdUp9Vs3cKz.jpg!thum,浏翔公路嘉旺路路口往东三百米往南,160元/天,112.9740302376751,28.56311983092013
700,771,渔天下垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24151.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVIP6JDY2rxWHpzTfG3ONBg0j.jpg!thum,上海嘉定区陈宝路三号桥往北100米        手机导航：陈宝路三号桥,100-300元/天,121.33769867222107,31.356835765532576
701,772,顺宁路河,https://www.haodiaoyu.com/diaochang/shanghai/24150.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV69EoGZVxDOcwtvTPIhbWlrB.jpg!thum,顺宁路佳兆业广场北门,免费,116.48484443942515,39.91244365724689
702,773,塘桥公园,https://www.haodiaoyu.com/diaochang/shanghai/24149.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVWFDMyY6zpRGvdhkj5VImSaJ.jpg!thum,上海市浦东新区东方路塘桥公园,免费,121.53476102991154,31.222915840951586
703,774,小杜鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24148.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVwo68BMgb4FsOfZPuQpxXW1d.jpg!thum,上海市宝山区Y386(宝满路),150元/天,121.34598962784068,31.361943935935837
704,775,彭家湾鱼溏,https://www.haodiaoyu.com/diaochang/shanghai/24147.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVUYeCxwtkpLaE2N4fzZScuq7.jpg!thum,上海市宝山区宝安公路2181号（鸿文职校对面）,50/天,121.35867060248756,31.355410835988458
705,776,绿祥生态农庄,https://www.haodiaoyu.com/diaochang/shanghai/24146.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV5wt2pZGyLVIqS7N-JDEzlmX.jpg!thum,南汇区万祥镇万和路首,14元/斤,121.82526089483267,30.979355217862597
706,777,绿苑垂钓休闲中心,https://www.haodiaoyu.com/diaochang/shanghai/24144.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iViCSrw1K0tepm3odJ5aFBEMT.jpg!thum,北中路518弄,10-100元/天,121.39177846053275,31.291961022461667
708,779,过风港,https://www.haodiaoyu.com/diaochang/shanghai/24142.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVTb1SjVMCvLRJy-A9WpkUt6z.jpg!thum,六灶社区其新连路与其乐路之间,免费,121.69110005476543,31.128626703909024
709,780,沈巷小孙钓鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24141.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVbXpCY87sO-i5rVz9IkZ6AWo.jpg!thum,上海市宝山区顾陈路联杨路沈巷村绿化带,150-200元/天,121.34468809724152,31.384169762818487
710,781,花海钓鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24140.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVBFpCaAlTLkUm2iYjg98GoOW.jpg!thum,申江路，周邓公路，交叉口向东60O米。《周浦花海》园内。,200元/7小时,115.50572519459297,28.53721509929412
711,782,鑫源钓场,https://www.haodiaoyu.com/diaochang/shanghai/24139.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVkxBoPQtEWf0d3D5vA6Tijec.jpg!thum,上海市浦东新区万祥镇临港大道万牧路红绿灯下便道东200米,200元/天,121.83243799294196,30.987831432476998
712,783,聚友鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24136.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iV4LBTshY2kjuJoOtqPzRxNrw.jpg!thum,上海市浦东新区周浦镇（原瓦屑镇）周祝公路1378号（周浦工商所）正对面,100-150元/天,121.65592896862492,31.112939849510713
713,784,牛桥港,https://www.haodiaoyu.com/diaochang/shanghai/24135.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVbFW8jlPLO-otN9hxmKU0Zne.jpg!thum,上海浦东新区六灶社区鹿吉路，鹿弦路右转到底,免费,121.69110005476543,31.128626703909024
714,785,孙老鹰钓天塘,https://www.haodiaoyu.com/diaochang/shanghai/24134.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVzjG5U41CSnNEafMg3siPOKw.jpg!thum,刘翔公路和横仓公路交叉口往东300米左右,60-100元/天,112.9740302376751,28.56311983092013
715,786,丰饶钓鱼场,https://www.haodiaoyu.com/diaochang/shanghai/24133.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVVfLAoO9Q1UHE8yzBgISw0c5.jpg!thum,嘉定区丰饶东路,100元/天,121.31986810733991,31.367950484052752
716,787,灰太郎钓场,https://www.haodiaoyu.com/diaochang/shanghai/24132.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVdcgzqApSCR749iPax-yLjel.jpg!thum,上海市嘉定区嘉戬支路285号智慧幼儿园东行50米,200元/天,121.3059951351796,31.38051187439503
717,788,三富新农庄,https://www.haodiaoyu.com/diaochang/shanghai/24130.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV9FVw07fbHaecWgZx5jlLPzX.jpg!thum,浦东新区 周祝公路1328-1332号(近申江路口),10-30元/斤,121.65349035482647,31.11312349107019
720,793,周祝河,https://www.haodiaoyu.com/diaochang/shanghai/24126.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVmDjOiodSUlR2YN-Kf1anIyP.jpg!thum,申江南路周祝公路果园桥唱硕员工宿舍后面,免费,119.85705008657852,31.708186740368276
722,795,卫星河,https://www.haodiaoyu.com/diaochang/shanghai/24124.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVmcM735U8BTK1nS4aCeiR0WH.jpg!thum,上海市浦东新区S222(南六公路),免费,121.69648422850058,31.196211081723092
723,796,春塘河桥,https://www.haodiaoyu.com/diaochang/shanghai/24123.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iV6kop10yNZrSHU8KOM5uJvt7.jpg!thum,杨高南路高科西路闸口,免费,113.77123801987192,23.74396969069733
724,797,和平钓场,https://www.haodiaoyu.com/diaochang/shanghai/24121.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVqRgabGfnu2z957IQdmeiH1j.jpg!thum,周浦东地铁站向北300米以后往东50米,200元/天,121.58592923040429,31.118069621798544
725,798,梁子垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24120.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVrI0VsdyBTz3LtlZ4abx8Fcw.jpg!thum,红柳路南大路，普陀区红柳路238号如海超市对面向前200米,80-120元/天,121.36273534508966,31.300977532256358
726,799,新甸河,https://www.haodiaoyu.com/diaochang/shanghai/24119.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVMk7eA0yjDUwGqmXO4K2IBL-.jpg!thum,上海市嘉定区新甸路与北和公路交汇处野河,免费,121.19039506918666,31.43352963756816
727,800,湯家浜,https://www.haodiaoyu.com/diaochang/shanghai/24118.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVVyo5XYKW4mjUHZNwvGzL0Bu.jpg!thum,湯家浜水闸，实验学校后边,免费,121.3613887851302,31.121639506015583
728,801,世博园钓场,https://www.haodiaoyu.com/diaochang/shanghai/24115.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVEc8zbUGetC9L-NxVnko0OMH.jpg!thum,奔驰中心,免费,121.29855168589339,31.302335915522214
729,802,钓得爽休闲垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24114.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVvHnD3le6RE2zCXSuxBPc9ik.jpg!thum,南翔镇藴北路2371弄浏翔花苑对面,100-300元/天,121.32439386931277,31.32809748391346
731,804,公塘,https://www.haodiaoyu.com/diaochang/shanghai/24112.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVeYuQbfSp4V2gPFqMvwdRL1X.jpg!thum,上海市嘉定区,免费,121.27259505835202,31.3801553396772
732,805,嘉定南苑野钓,https://www.haodiaoyu.com/diaochang/shanghai/24111.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV8MRN37P6u0q9dfkJTji2BGc.jpg!thum,南苑八村,免费,121.25210363170282,31.37370734381766
733,806,团芦港,https://www.haodiaoyu.com/diaochang/shanghai/24110.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVQMt42GJL5D7zCiXHvkmE1pn.jpg!thum,上海市浦东新区南汇团芦港,免费,121.85787020320119,30.86271064020262
735,808,三灶港桥,https://www.haodiaoyu.com/diaochang/shanghai/24108.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVTz-8DYLQJxgR6K0OirmaZyu.jpg!thum,申江南路坦仁路向南300米左右,免费,114.04550596317124,22.621317000231922
736,809,周浦塘,https://www.haodiaoyu.com/diaochang/shanghai/24107.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVbOv7kEc1iK0Lq6TeZ3lRgsr.jpg!thum,上海市浦东新区周康路,免费,121.58485970786411,31.120077939878794
737,810,美林小城河,https://www.haodiaoyu.com/diaochang/shanghai/24106.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVfi-qlz75KIEAwhdBY1c692n.jpg!thum,上海市浦东新区年家浜路美林小城,免费,121.57001754490604,31.121330981865356
739,812,休闲垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24104.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVTjsdJ8SACfMG-FBcqrWPu1t.jpg!thum,碾子村西面大碾路南苗圃院内,15-20元/斤,116.49614997359042,40.809412602333374
740,815,陇南路嘉涌路,https://www.haodiaoyu.com/diaochang/shanghai/24101.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVlFdte4A-zNSIYUquGwbQELj.jpg!thum,上海市嘉定陇南路嘉涌路,免费,121.3432716347405,31.275707829780597
741,816,祁河,https://www.haodiaoyu.com/diaochang/shanghai/24100.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVnFUYJLk4KTtz7RdlBhSpf3j.jpg!thum,上海市嘉定区沪宜公路5070弄九库粮站对面,免费,121.21140910379252,31.374159443061163
742,817,长风公园钓鱼池,https://www.haodiaoyu.com/diaochang/shanghai/24099.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVmdUtncyT8vRVjaKF9I2gWx4.jpg!thum,大渡河路451号附近或大渡河路189号(与云岭东路交口),100元/天,113.1072007955855,29.36103091538833
743,818,四灶岗1号桥,https://www.haodiaoyu.com/diaochang/shanghai/24098.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVD4zGRKNlZIfLQsm78gPhd-Y.jpg!thum,16号线航头东地铁站向南120米,免费,121.59936788083355,31.036557643001977
744,819,腾飞钓场,https://www.haodiaoyu.com/diaochang/shanghai/24097.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVbvP9thl6RDnzrHjIMEfVQXY.jpg!thum,浦东新区新场镇笋辉路526号导航至（金蟹水产）,120-200元/天,121.6656997478264,31.013396533739588
745,820,上赛渔家乐,https://www.haodiaoyu.com/diaochang/shanghai/24096.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVgYuFI5j7nxG8S60UqwizolT.jpg!thum,上海市嘉定区宝安公路安辰路口往东500米,100元/天,121.29847302038158,31.339700429936222
746,821,天哥垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24095.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVYEd-AiTnMoUI1lukRSJvQg2.jpg!thum,上海市浦东新区共建路延伸段,200元/8小时,121.42481005244015,30.80290974252399
747,822,杰妮鲜农副产品种养专业合作社垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24094.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVRw3mHMKdbQ8xtFvCc4GUpjT.jpg!thum,上海市浦东新区新奉公路1399弄658号,10-30/斤,121.65447793573465,31.00630954890478
750,825,新渔路河道,https://www.haodiaoyu.com/diaochang/shanghai/24091.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVGADrklwdHeROMKhqWnvBNac.jpg!thum,上海市长宁区新渔路122号,免费,121.37984240573002,31.220536751940447
751,826,周浦丫头钓鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24090.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV3p5XP8xTKB-UglNzcJ4Iqk1.jpg!thum,林海公路300米梅林七队119号 梅林路附近,100-150元/天,121.01621848614322,31.11023688715708
752,827,西方远钓场,https://www.haodiaoyu.com/diaochang/shanghai/24089.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVzSj-56MYP8pxoeaiAwW4ZQt.jpg!thum,上海市奉贤区四团镇镇西村渔政队桥,100-150元/天,121.72974192390484,30.944572571736952
753,828,封浜老李垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24088.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVcL4qT8bBRPgWxkHIh6dM2Yw.jpg!thum,上海市嘉定区星华公路以南200米（靠近曹安公路）,12-16元/斤,121.27018783134811,31.28124841855509
754,829,万福寺鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24087.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVYTGdNS3PhwnRsfW9IrDLoqQ.jpg!thum,嘉定区农场路,免费,121.15406240395392,31.390062021786033
755,830,沈庄塘,https://www.haodiaoyu.com/diaochang/shanghai/24085.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVAE3IO8t-Fk7UvJH9c1zoCwe.jpg!thum,立跃路万芳路往沈杜公路方向第二个桥下面,免费,116.48493804285928,39.899648077486184
759,834,星光钓场,https://www.haodiaoyu.com/diaochang/shanghai/24081.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVBMdXRN9FpE6JtUyhOTfZ7Vk.jpg!thum,嘉定区方泰镇星光村，嘉定区金昌西路兴亭路口南侧星光村,100-200元/天,121.24286177478561,31.307240123895777
760,837,航头喷香渔乐农庄,https://www.haodiaoyu.com/diaochang/shanghai/24080.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVwj1AbTq3GglDR9WyQJNmBpY.jpg!thum,浦东新区航头镇海桥村857号喷香现代农业航头基地,200元/天,121.62923483225987,31.007601402210547
762,839,吴练塘,https://www.haodiaoyu.com/diaochang/shanghai/24078.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV6lQ0NAP8h2ZxaezbJoGuict.jpg!thum,上海市嘉定区X020(外青松公路)四号桥这里,免费,121.1799401450003,31.36551288321923
763,840,华泾港,https://www.haodiaoyu.com/diaochang/shanghai/24077.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVuLUz7RDpgHdVXnGQvW2ysMx.jpg!thum,徐汇区华泾路,免费,121.45455260921435,31.125135606173163
764,841,福泉路河,https://www.haodiaoyu.com/diaochang/shanghai/24076.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVtiWbBCQgn9VRmM3uzsr10Uh.jpg!thum,福泉路560号边上,免费,113.59729786640462,27.24939540504247
765,842,腊梅园,https://www.haodiaoyu.com/diaochang/shanghai/24075.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV04cbhzLv9ZArXaWoUnujwDP.jpg!thum,上海市嘉定区外冈镇外冈腊梅园(墨玉北路南),150元/天,121.1743265440379,31.370813889815413
766,843,绿环路河,https://www.haodiaoyu.com/diaochang/shanghai/24074.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVJAgoXu4VEmn1RqZT9h3jL0b.jpg!thum,上海市长宁区环绿路,免费,121.36171328901263,31.204091671050524
767,844,罗秀新村河流,https://www.haodiaoyu.com/diaochang/shanghai/24073.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV7vaMFBqRiS4WO-6VCADj2xT.jpg!thum,上海市徐汇区长桥街道罗秀新村内,免费,121.45296528271719,31.14005158593752
768,845,凌宵休闲钓场,https://www.haodiaoyu.com/diaochang/shanghai/24072.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVGgJmLhiou3qjQWFdypIcCSe.jpg!thum,嘉定区黄渡镇嘉松北路谢春路谢泾一路,300元/天,121.22865629034926,31.30634872582918
769,846,墨玉垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24071.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVMKzxjJeNEB9RYkPGApnuU5O.jpg!thum,上海市嘉定区外冈镇墨玉北路东周泾桥西北,15元/斤,121.16711800164254,31.34038991126256
770,847,渔之乐,https://www.haodiaoyu.com/diaochang/shanghai/24070.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVW9NHVG5kywlFnx3ZbdDX2Sm.jpg!thum,上海市奉贤区光泰路,"150元/8小时,12元/斤",121.59246508749817,30.98229965094273
771,848,绿基生态园,https://www.haodiaoyu.com/diaochang/shanghai/24068.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV-Pte27pONqD0fKzdmxRjHZ9.jpg!thum,上海市嘉定区园海路6号,150/天,121.20488456189302,31.30904042872961
772,849,三鲁河桥,https://www.haodiaoyu.com/diaochang/shanghai/24067.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVT30jyBRpxLuGa-6PJgFNVeh.jpg!thum,上海市闵行区Y002(先新路),免费,121.55209583345632,31.04485260911506
773,850,渔之友,https://www.haodiaoyu.com/diaochang/shanghai/24066.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVohE2nwYONuvg6t1FPHCXx3l.jpg!thum,上海市奉贤区墩头路,150元/天,121.62722228745972,30.996460104297263
774,851,小纪王钓场,https://www.haodiaoyu.com/diaochang/shanghai/24065.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVufystjvZJlmre6HODK9WVgw.jpg!thum,闵行区纪王镇纪友路198号,100-300元/天,121.29070806575672,31.244263492056877
775,852,方泰绿基生态园垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24064.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVR8ZNEAvDJ-q7zclmFOTVnHL.jpg!thum,园海路到底,100-150元/天,111.1991194946795,22.346611329906416
776,853,曹家塘,https://www.haodiaoyu.com/diaochang/shanghai/24063.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVGLI0mWPfp32a5vonXeN1Bzu.jpg!thum,上海市闵行区G2(京沪高速公路),15元/斤,121.2697600510778,31.257752552029956
777,854,龙州路北潮港,https://www.haodiaoyu.com/diaochang/shanghai/24062.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVNQm6cvZWf2rCMyaqFHs8ktV.jpg!thum,徐汇区龙州路北潮港河道,免费,121.43091044964994,31.14163207967926
778,855,王胖鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24060.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVKFbnhBV-jseupT91rz5LcCt.jpg!thum,上海市闽行区浦江镇景舒苑八村西350米（联航路北）,150元/天,121.49420199715273,31.077129691900787
779,856,友谊河水闸,https://www.haodiaoyu.com/diaochang/shanghai/24059.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV3TUlEijoMpNk15scz9He6xD.jpg!thum,浦鸥路江燕北路交界处,免费,118.58990067726364,24.8162821440214
781,860,健农小渔儿竞技休闲垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24057.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVP0mI3HCndf9cQlwZtGJ-g6O.jpg!thum,上海市闵行区浦江镇召泰路汇红村二组,12-18元/斤,121.55060525266599,31.025198404954367
782,861,黄渡河,https://www.haodiaoyu.com/diaochang/shanghai/24056.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVIouA4Kd3pmwhLa29GCXQ5fN.jpg!thum,嘉定黄渡镇春亭路盐铁河桥,免费,121.23128557937358,31.275874153926573
